CountyName,datetime_local,date_str,hour_str,local_hour,index,cloud_coverage,n_points
Imperial,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.022376132125732553,1877
Inyo,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.002206423142927188,4079
Kern,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.0002961208172934557,3377
Kings,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.04903677758318739,571
Lake,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,522
Lassen,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,1762
Los Angeles,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.0011806375442739079,1694
Madera,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.21502890173410405,865
Marin,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9766355140186916,214
Mariposa,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.43029259896729777,581
Mendocino,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,1369
Merced,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9552238805970149,804
Modoc,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,1537
Mono,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.2469437652811736,1227
Monterey,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.08925979680696662,1378
Napa,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,314
Nevada,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9973404255319149,376
Orange,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.01744186046511628,344
Placer,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,580
Plumas,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,986
Riverside,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.0029634507737899243,3037
Sacramento,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,394
San Benito,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.5557491289198606,574
San Bernardino,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.0007321537522879804,8195
San Diego,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.10022148394241417,1806
San Francisco,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,21
San Joaquin,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,571
San Luis Obispo,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.31344356578001437,1391
San Mateo,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9788359788359788,189
Santa Barbara,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.32783882783882784,1092
Santa Clara,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.7773584905660378,530
Santa Cruz,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9405405405405406,185
Shasta,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9930939226519337,1448
Sierra,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9920212765957447,376
Siskiyou,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9970111016225448,2342
Solano,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,350
Sonoma,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9984350547730829,639
Stanislaus,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.9918166939443536,611
Sutter,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,241
Tehama,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,1132
Trinity,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,1224
Tulare,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.003553299492385787,1970
Tuolumne,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.7639198218262806,898
Ventura,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,0.0,779
Yolo,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,407
Yuba,2025-11-04T19:00,"Nov 04, 2025",7 PM,19,43,1.0,249
Alameda,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.5761589403973509,302
Alpine,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.8719723183391004,289
Amador,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,235
Butte,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,647
Calaveras,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,415
Colusa,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9889135254988913,451
Contra Costa,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.7475409836065574,305
Del Norte,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,381
El Dorado,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,701
Fresno,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.1815195071868583,2435
Glenn,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,513
Humboldt,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9890430971512053,1369
Imperial,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.02290889717634523,1877
Inyo,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.005393478793822015,4079
Kern,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.0,3377
Kings,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.02276707530647986,571
Lake,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9808429118773946,522
Lassen,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9023836549375709,1762
Los Angeles,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.0,1694
Madera,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.3606936416184971,865
Marin,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.40186915887850466,214
Mariposa,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.31669535283993117,581
Mendocino,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9992695398100804,1369
Merced,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.5845771144278606,804
Modoc,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.8939492517891997,1537
Mono,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.3341483292583537,1227
Monterey,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.2822931785195936,1378
Napa,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9171974522292994,314
Nevada,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,376
Orange,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.14534883720930233,344
Placer,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,580
Plumas,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9837728194726166,986
Riverside,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.0032927230819888046,3037
Sacramento,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,394
San Benito,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.5749128919860628,574
San Bernardino,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.0006101281269066504,8195
San Diego,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.11738648947951273,1806
San Francisco,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,21
San Joaquin,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,571
San Luis Obispo,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.3623292595255212,1391
San Mateo,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.8571428571428571,189
Santa Barbara,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.33791208791208793,1092
Santa Clara,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.7075471698113207,530
Santa Cruz,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.6810810810810811,185
Shasta,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.8908839779005525,1448
Sierra,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,376
Siskiyou,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9628522630230573,2342
Solano,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.7628571428571429,350
Sonoma,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.7887323943661971,639
Stanislaus,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.9819967266775778,611
Sutter,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,241
Tehama,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,1132
Trinity,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,1224
Tulare,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.003045685279187817,1970
Tuolumne,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.6169265033407573,898
Ventura,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.0,779
Yolo,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,0.7665847665847666,407
Yuba,2025-11-04T20:00,"Nov 04, 2025",8 PM,20,44,1.0,249
Alameda,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.8774834437086093,302
Alpine,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.8788927335640139,289
Amador,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.02127659574468085,235
Butte,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,1.0,647
Calaveras,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.03132530120481928,415
Colusa,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9977827050997783,451
Contra Costa,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.898360655737705,305
Del Norte,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,1.0,381
El Dorado,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.10556348074179743,701
Fresno,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.20451745379876796,2435
Glenn,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9727095516569201,513
Humboldt,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,1.0,1369
Imperial,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.02397442727757059,1877
Inyo,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.02427065457219907,4079
Kern,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.0014806040864672786,3377
Kings,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.09982486865148861,571
Lake,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9616858237547893,522
Lassen,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.5930760499432464,1762
Los Angeles,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.012987012987012988,1694
Madera,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.25317919075144507,865
Marin,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,1.0,214
Mariposa,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.40963855421686746,581
Mendocino,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9992695398100804,1369
Merced,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.5149253731343284,804
Modoc,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.8236824983734548,1537
Mono,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.40179299103504484,1227
Monterey,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.16400580551523947,1378
Napa,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.8726114649681529,314
Nevada,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.5797872340425532,376
Orange,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.4738372093023256,344
Placer,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.3620689655172414,580
Plumas,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.6592292089249493,986
Riverside,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.005268356931182087,3037
Sacramento,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9238578680203046,394
San Benito,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.6916376306620209,574
San Bernardino,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.00012202562538133008,8195
San Diego,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.20044296788482835,1806
San Francisco,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,1.0,21
San Joaquin,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.3555166374781086,571
San Luis Obispo,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.5262401150251618,1391
San Mateo,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9841269841269841,189
Santa Barbara,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.46794871794871795,1092
Santa Clara,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.4226415094339623,530
Santa Cruz,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.918918918918919,185
Shasta,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9806629834254144,1448
Sierra,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.2978723404255319,376
Siskiyou,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.968403074295474,2342
Solano,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.4942857142857143,350
Sonoma,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9953051643192489,639
Stanislaus,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.03764320785597381,611
Sutter,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.8630705394190872,241
Tehama,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9893992932862191,1132
Trinity,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.9330065359477124,1224
Tulare,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.004568527918781726,1970
Tuolumne,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.5456570155902004,898
Ventura,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.06418485237483953,779
Yolo,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,0.5675675675675675,407
Yuba,2025-11-04T21:00,"Nov 04, 2025",9 PM,21,45,1.0,249
Alameda,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,302
Alpine,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.0,289
Amador,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.28936170212765955,235
Butte,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,647
Calaveras,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.1855421686746988,415
Colusa,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9024390243902439,451
Contra Costa,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,305
Del Norte,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,381
El Dorado,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.38944365192582026,701
Fresno,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.1322381930184805,2435
Glenn,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,513
Humboldt,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,1369
Imperial,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.02397442727757059,1877
Inyo,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.05614121108114734,4079
Kern,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.002961208172934557,3377
Kings,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.03677758318739054,571
Lake,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9195402298850575,522
Lassen,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.4682179341657208,1762
Los Angeles,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.16292798110979928,1694
Madera,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.13988439306358383,865
Marin,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.883177570093458,214
Mariposa,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.008605851979345954,581
Mendocino,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,1369
Merced,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.34577114427860695,804
Modoc,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.8952504879635654,1537
Mono,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.3374083129584352,1227
Monterey,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.20029027576197386,1378
Napa,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9426751592356688,314
Nevada,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.7287234042553191,376
Orange,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.563953488372093,344
Placer,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.6103448275862069,580
Plumas,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.6267748478701826,986
Riverside,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.006585446163977609,3037
Sacramento,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9898477157360406,394
San Benito,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.33797909407665505,574
San Bernardino,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.0012202562538133007,8195
San Diego,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.18992248062015504,1806
San Francisco,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,21
San Joaquin,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.7968476357267951,571
San Luis Obispo,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.5794392523364486,1391
San Mateo,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,189
Santa Barbara,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.5201465201465202,1092
Santa Clara,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.7169811320754716,530
Santa Cruz,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9135135135135135,185
Shasta,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.899171270718232,1448
Sierra,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.4920212765957447,376
Siskiyou,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9897523484201537,2342
Solano,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,350
Sonoma,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.7996870109546166,639
Stanislaus,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.6513911620294599,611
Sutter,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,241
Tehama,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.9858657243816255,1132
Trinity,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,1224
Tulare,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.006598984771573604,1970
Tuolumne,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.02783964365256125,898
Ventura,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,0.26957637997432604,779
Yolo,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,407
Yuba,2025-11-04T22:00,"Nov 04, 2025",10 PM,22,46,1.0,249
Alameda,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,302
Alpine,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.006920415224913495,289
Amador,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.7702127659574468,235
Butte,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.8608964451313755,647
Calaveras,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.5590361445783133,415
Colusa,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,451
Contra Costa,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,305
Del Norte,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,381
El Dorado,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.7517831669044223,701
Fresno,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.04476386036960986,2435
Glenn,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,513
Humboldt,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,1369
Imperial,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.02503995737879595,1877
Inyo,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.13998529051238048,4079
Kern,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.042641397690257626,3377
Kings,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.02626970227670753,571
Lake,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,522
Lassen,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.8337116912599319,1762
Los Angeles,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.3187721369539551,1694
Madera,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.04161849710982659,865
Marin,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,214
Mariposa,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.24440619621342513,581
Mendocino,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,1369
Merced,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.09825870646766169,804
Modoc,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.5666883539362394,1537
Mono,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.12550937245313773,1227
Monterey,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.4375907111756168,1378
Napa,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,314
Nevada,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.8297872340425532,376
Orange,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.7645348837209303,344
Placer,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.8655172413793103,580
Plumas,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.847870182555781,986
Riverside,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.008561080013170892,3037
Sacramento,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,394
San Benito,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.2874564459930314,574
San Bernardino,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.003050640634533252,8195
San Diego,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.21816168327796234,1806
San Francisco,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,21
San Joaquin,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,571
San Luis Obispo,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.6491732566498921,1391
San Mateo,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,189
Santa Barbara,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.46794871794871795,1092
Santa Clara,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,530
Santa Cruz,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,185
Shasta,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.9136740331491713,1448
Sierra,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.550531914893617,376
Siskiyou,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.9769427839453458,2342
Solano,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,350
Sonoma,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,639
Stanislaus,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.7577741407528642,611
Sutter,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,241
Tehama,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,1132
Trinity,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,1224
Tulare,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.03553299492385787,1970
Tuolumne,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.14365256124721604,898
Ventura,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.3774069319640565,779
Yolo,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,1.0,407
Yuba,2025-11-04T23:00,"Nov 04, 2025",11 PM,23,47,0.8875502008032129,249
Alameda,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.9801324503311258,302
Alpine,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.5986159169550173,289
Amador,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,235
Butte,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,647
Calaveras,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,415
Colusa,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.9955654101995566,451
Contra Costa,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.9606557377049181,305
Del Norte,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,381
El Dorado,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,701
Fresno,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.08336755646817248,2435
Glenn,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,513
Humboldt,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,1369
Imperial,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.02770378263185935,1877
Inyo,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.18190733022799707,4079
Kern,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.048859934853420196,3377
Kings,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.021015761821366025,571
Lake,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.9980842911877394,522
Lassen,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.9091940976163451,1762
Los Angeles,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.3347107438016529,1694
Madera,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.011560693641618497,865
Marin,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.9813084112149533,214
Mariposa,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,0.22375215146299485,581
Mendocino,2025-11-05T00:00,"Nov 05, 2025",12 AM,0,48,1.0,1369
